Year,Month,Major Group Name,Group Name,Sub Group Name,Sub-Sub Group Name,Item Name,IndexValue
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of structural metal products,*,Mild steel (ms) flats & sheets,104.2
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of structural metal products,*,"Steel pipes, tubes & poles",134.2
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of tanks, reservoirs and containers of metal",*,*,152.2
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of tanks, reservoirs and containers of metal",*,Stainless steel tank,141.8
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of tanks, reservoirs and containers of metal",*,Steel container,151.9
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of tanks, reservoirs and containers of metal",*,Cylinders,152.7
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of steam generators, except central heating hot water boilers",*,*,110.4
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of steam generators, except central heating hot water boilers",*,Auxiliary plant for use with boilers,95.9
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of steam generators, except central heating hot water boilers",*,Boilers,113.0
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Forging, pressing, stamping and roll-forming of metal; powder metallurgy",*,*,135.8
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Forging, pressing, stamping and roll-forming of metal; powder metallurgy",*,Forged steel rings,121.3
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Forging, pressing, stamping and roll-forming of metal; powder metallurgy",*,Electrical stamping- laminated or otherwise,152.3
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of cutlery, hand tools and general hardware",*,*,102.5
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of cutlery, hand tools and general hardware",*,Lock/padlock,120.4
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of cutlery, hand tools and general hardware",*,"Copper bolts, screws, nuts",129.7
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of cutlery, hand tools and general hardware",*,Iron/steel hinges,252.8
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of cutlery, hand tools and general hardware",*,Stainless steel razor,81.2
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of cutlery, hand tools and general hardware",*,Stainless steel utensils,126.6
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of other fabricated metal products,*,*,145.8
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of other fabricated metal products,*,Steel drums and barrels,148.9
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of other fabricated metal products,*,Pressure cooker,148.6
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of other fabricated metal products,*,Hose pipes in set or otherwise,130.2
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of other fabricated metal products,*,Steel door,169.1
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of other fabricated metal products,*,Sanitary fittings of iron & steel,111.2
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of other fabricated metal products,*,Aluminium utensils,138.2
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of other fabricated metal products,*,Iron/steel cap,144.6
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of other fabricated metal products,*,Hand tools,156.0
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of other fabricated metal products,*,"Bolts, screws, nuts & nails of iron & steel",148.8
2025,April,Manufactured products,"Manufacture of fabricated metal products, except machinery and equipment",*,*,*,136.8
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of electronic components,*,*,119.4
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of electronic components,*,Electronic printed circuit board (pcb)/micro circuit,140.6
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of electronic components,*,Ups in solid state drives,90.1
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of electronic components,*,Capacitors,130.2
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of computers and peripheral equipment,*,*,131.4
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of computers and peripheral equipment,*,Computer peripherals,92.0
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of computers and peripheral equipment,*,Laptops,155.4
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of computers and peripheral equipment,*,Personal computer (p.c.),102.6
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of communication equipment,*,*,146.6
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of communication equipment,*,Modems,95.3
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of communication equipment,*,Telephone sets including mobile hand sets,147.3
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of consumer electronics,*,*,101.1
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of consumer electronics,*,Air conditioner,122.4
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of consumer electronics,*,Colour tv,91.2
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products","Manufacture of measuring, testing, navigating and control equipment",*,*,121.9
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products","Manufacture of measuring, testing, navigating and control equipment",*,Meter (non-electrical),121.9
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of watches and clocks,*,*,171.9
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of watches and clocks,*,Clock,252.8
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of watches and clocks,*,Scientific time keeping device,274.1
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of watches and clocks,*,Watch,161.1
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products","Manufacture of irradiation, electromedical and electrotherapeutic equipment",*,*,111.3
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products","Manufacture of irradiation, electromedical and electrotherapeutic equipment",*,X-ray equipment,144.2
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products","Manufacture of irradiation, electromedical and electrotherapeutic equipment",*,"Electro-diagnostic apparatus, used in medical, surgical, dental or veterinary sciences",106.5
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of optical instruments and photographic equipment,*,*,111.8
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of optical instruments and photographic equipment,*,Sunglasses,65.0
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",Manufacture of optical instruments and photographic equipment,*,Microscope,143.0
2025,April,Manufactured products,"Manufacture of computer, electronic and optical products",*,*,*,121.7
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,*,132.9
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,Solenoid valve,231.1
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,Electrical resistors (except heating resistors),192.5
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,Generator parts,127.4
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,Multimeter,136.1
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,Safety fuse,135.9
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,Electrical relay/conductor,150.1
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,Amplifier,158.6
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,Meter panel,113.1
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,Electric switch gear control/starter,133.9
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,Electric & other meters,118.1
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,A c motor,137.9
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,Transformer,125.5
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,Rotor/magneto rotor assembly,129.4
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,Cooling tower,178.4
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",*,Generators & alternators,140.4
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of batteries and accumulators,*,*,144.0
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of batteries and accumulators,*,Batteries,143.1
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of batteries and accumulators,*,Electric accumulators,140.3
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of batteries and accumulators,*,Lead acid batteries for vehicles & other uses,122.0
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of batteries and accumulators,*,Dry cells such as torch light batteries,148.3
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of fibre optic cables for data transmission or live transmission of images,*,*,114.0
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of fibre optic cables for data transmission or live transmission of images,*,Fibre optic cables,114.0
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of other electronic and electric wires and cables,*,*,157.7
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of other electronic and electric wires and cables,*,Connector/plug/socket/holder-electric,136.8
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of other electronic and electric wires and cables,*,Insulating & flexible wire,156.2
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of other electronic and electric wires and cables,*,Rubber insulated cables,78.3
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of other electronic and electric wires and cables,*,Copper wire,179.6
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of other electronic and electric wires and cables,*,Aluminium wire,174.0
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of other electronic and electric wires and cables,*,Aluminium/alloy conductor,177.8
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of other electronic and electric wires and cables,*,Acsr conductors,145.5
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of other electronic and electric wires and cables,*,Electric wires & cables,157.9
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of other electronic and electric wires and cables,*,Jelly filled cables,157.6
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of other electronic and electric wires and cables,*,Pvc insulated cable,167.7
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of wiring devices, electric lighting & display equipment",*,*,117.8
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of wiring devices, electric lighting & display equipment",*,Electrical ballast & chokes,85.4
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of wiring devices, electric lighting & display equipment",*,Electric filament type lamps,116.5
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of wiring devices, electric lighting & display equipment",*,Incandescent lamps,110.2
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of wiring devices, electric lighting & display equipment",*,Flourescent tube,118.7
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of wiring devices, electric lighting & display equipment",*,Light fitting accessories,127.6
2025,April,Manufactured products,Manufacture of electrical equipment,"Manufacture of wiring devices, electric lighting & display equipment",*,Electric switch,116.7
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of domestic appliances,*,*,130.0
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of domestic appliances,*,Electric heaters,136.5
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of domestic appliances,*,Microwave oven,123.8
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of domestic appliances,*,Washing machines/laundry machines,130.8
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of domestic appliances,*,Domestic gas stove,133.4
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of domestic appliances,*,Fan,149.2
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of domestic appliances,*,Geyser,109.6
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of domestic appliances,*,Air coolers,130.9
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of domestic appliances,*,Electric mixers/grinders/food processors,111.9
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of domestic appliances,*,Refrigerators,126.3
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of other electrical equipment,*,*,125.0
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of other electrical equipment,*,Insulator,132.2
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of other electrical equipment,*,Motors & other dc equipment,129.7
2025,April,Manufactured products,Manufacture of electrical equipment,Manufacture of other electrical equipment,*,Electric welding machine,109.1
2025,April,Manufactured products,Manufacture of electrical equipment,*,*,*,134.3
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of engines and turbines, except aircraft, vehicle and two wheeler engines",*,*,134.6
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of engines and turbines, except aircraft, vehicle and two wheeler engines",*,Industrial valve,136.7
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of engines and turbines, except aircraft, vehicle and two wheeler engines",*,Steam turbines,83.0
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of fluid power equipment,*,*,135.2
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of fluid power equipment,*,Water pump,142.9
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of fluid power equipment,*,Pneumatic tools,118.8
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of fluid power equipment,*,Hydraulic pump,133.2
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of fluid power equipment,*,Injection pump,136.7
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of other pumps, compressors, taps and valves",*,*,118.8
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of other pumps, compressors, taps and valves",*,Gasket kit,113.9
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of other pumps, compressors, taps and valves",*,Air gas compressor including compressor for refrigerator,139.3
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of other pumps, compressors, taps and valves",*,Air or vacuum pump,124.9
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of other pumps, compressors, taps and valves",*,Pump sets without motor,108.4
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of other pumps, compressors, taps and valves",*,Centrifugal pumps,142.3
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of bearings, gears, gearing and driving elements",*,*,129.7
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of bearings, gears, gearing and driving elements",*,Clutches and shaft couplings,128.9
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of bearings, gears, gearing and driving elements",*,Motor starter,134.8
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of bearings, gears, gearing and driving elements",*,Roller and ball bearings,128.8
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of ovens, furnaces and furnace burners",*,*,87.2
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of ovens, furnaces and furnace burners",*,Furnaces & ovens,87.2
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of lifting and handling equipment,*,*,130.7
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of lifting and handling equipment,*,Hydraulic equipment,129.0
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of lifting and handling equipment,*,"Material handling, lifting and hoisting equipment",120.0
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of lifting and handling equipment,*,Cranes,140.4
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of office machinery and equipment,*,*,130.2
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of office machinery and equipment,*,Reprographic machine and scanners,130.2
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other general-purpose machinery,*,*,142.9
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other general-purpose machinery,*,Water purifier,142.0
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other general-purpose machinery,*,Deep freezers,110.1
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other general-purpose machinery,*,Oil pump,143.3
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other general-purpose machinery,*,Conveyors - non-roller type,94.1
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other general-purpose machinery,*,Filtration equipment,139.1
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other general-purpose machinery,*,Air conditioning plant,117.6
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other general-purpose machinery,*,Air filters,147.7
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other general-purpose machinery,*,Chillers,117.8
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of agricultural and forestry machinery,*,*,146.7
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of agricultural and forestry machinery,*,Soil preparation & cultivation machinery (other than tractors),131.9
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of agricultural and forestry machinery,*,Threshers,148.9
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of agricultural and forestry machinery,*,Agriculture implements,159.0
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of agricultural and forestry machinery,*,Harvesters,152.8
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of agricultural and forestry machinery,*,Agricultural tractors,141.6
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of metal-forming machinery and machine tools,*,*,126.2
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of metal-forming machinery and machine tools,*,Precision machinery equipment/form tools,118.6
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of metal-forming machinery and machine tools,*,Lathes,126.5
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of metal-forming machinery and machine tools,*,Grinding or polishing machine,131.8
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of metal-forming machinery and machine tools,*,Drilling machine,137.2
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for mining, quarrying and construction",*,*,92.3
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for mining, quarrying and construction",*,Earth moving machinery,62.6
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for mining, quarrying and construction",*,Concrete vibrator & mixture,122.8
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for mining, quarrying and construction",*,Mixing machine,118.7
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for mining, quarrying and construction",*,"Mining, quarrying & metallurgical machinery/parts",125.8
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for mining, quarrying and construction",*,Loader,141.7
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for mining, quarrying and construction",*,Road roller,135.6
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for mining, quarrying and construction",*,Dumper,103.9
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for mining, quarrying and construction",*,Excavator,131.8
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for food, beverage and tobacco processing",*,*,127.0
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for food, beverage and tobacco processing",*,Sugar machinery,139.3
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for food, beverage and tobacco processing",*,Separator,120.9
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for food, beverage and tobacco processing",*,Machinery used in the milling industry,111.6
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for food, beverage and tobacco processing",*,Pressure vessel and tank for fermentation & other food processing,106.8
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for food, beverage and tobacco processing",*,Rice mill machinery,127.3
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for textile, apparel and leather production",*,*,139.2
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for textile, apparel and leather production",*,Printing machinery,127.3
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for textile, apparel and leather production",*,Roller mill (raymond),167.0
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for textile, apparel and leather production",*,Sewing machines,164.4
2025,April,Manufactured products,Manufacture of machinery and equipment,"Manufacture of machinery for textile, apparel and leather production",*,Open end spinning machinery,140.4
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other special-purpose machinery,*,*,145.6
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other special-purpose machinery,*,Evaporator,143.7
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other special-purpose machinery,*,Packing machine,113.3
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other special-purpose machinery,*,Pharmaceutical machinery,149.7
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other special-purpose machinery,*,Chemical equipment & system,141.5
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other special-purpose machinery,*,Moulding machine,169.7
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of other special-purpose machinery,*,Machinery for plastic products - extruded,116.9
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of renewable electricity generating equipment,*,*,69.0
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of renewable electricity generating equipment,*,Windmill turbines (2500kw),99.0
2025,April,Manufactured products,Manufacture of machinery and equipment,Manufacture of renewable electricity generating equipment,*,Solar power system (solar panel & attachable equipment),46.0
2025,April,Manufactured products,Manufacture of machinery and equipment,*,*,*,131.6
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of motor vehicles,*,*,131.0
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of motor vehicles,*,Body (for commercial motor vehicles),126.9
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of motor vehicles,*,Chassis of different vehicle types,138.9
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of motor vehicles,*,Passenger vehicles,129.4
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of motor vehicles,*,Minibus/bus,144.7
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of motor vehicles,*,"Light, medium & heavy commercial vehicles",116.2
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,*,129.8
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Ignition device,185.5
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Seat for motor vehicles,159.7
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Filter element,111.3
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Release valve,144.5
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Chain,144.1
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Cylinder liners,111.6
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Steering gear control system,131.5
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Gear box and parts,126.7
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Head lamp,155.2
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,"Brake pad/brake liner/brake block/brake rubber, others",133.1
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Silencer and damper,128.1
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Crankshaft,107.1
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Piston ring/piston and compressor,151.6
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Radiators & coolers,148.9
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Axles of motor vehicles,143.3
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Shafts of all kinds,136.3
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Shock absorbers,112.1
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Wheels/wheels & parts,129.3
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Engine,123.1
2025,April,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",*,*,*,130.4
2025,April,Manufactured products,Manufacture of other transport equipment,Building of ships and floating structures,*,*,190.6
2025,April,Manufactured products,Manufacture of other transport equipment,Building of ships and floating structures,*,Propellers & blades of boats/ships,117.6
2025,April,Manufactured products,Manufacture of other transport equipment,Building of ships and floating structures,*,"Fishing vessels, trawlers",193.2
2025,April,Manufactured products,Manufacture of other transport equipment,Manufacture of railway locomotives and rolling stock,*,*,109.3
2025,April,Manufactured products,Manufacture of other transport equipment,Manufacture of railway locomotives and rolling stock,*,Railway brake gear,89.6
2025,April,Manufactured products,Manufacture of other transport equipment,Manufacture of railway locomotives and rolling stock,*,Diesel/electric locomotive,128.6
2025,April,Manufactured products,Manufacture of other transport equipment,Manufacture of railway locomotives and rolling stock,*,Emu coaches,115.0
2025,April,Manufactured products,Manufacture of other transport equipment,Manufacture of railway locomotives and rolling stock,*,Wagons,101.2
2025,April,Manufactured products,Manufacture of other transport equipment,Manufacture of motor cycles,*,*,150.3
